"","Pond","temp","O2mg","O2sat","date","hour","jdate"
"378","DW1",24.702,0.081,0.9749,2025-07-26 10:47:00,10,207
"379","DW1",24.719,0.081,0.975206,2025-07-26 10:57:00,10,207
"380","DW1",24.685,0.082,0.986625,2025-07-26 11:07:00,11,207
"381","DW1",24.727,0.081,0.975351,2025-07-26 11:17:00,11,207
"382","DW1",24.71,0.082,0.987082,2025-07-26 11:27:00,11,207
"383","DW1",24.702,0.082,0.986936,2025-07-26 11:37:00,11,207
"384","DW1",24.693,0.081,0.974737,2025-07-26 11:47:00,11,207
"385","DW1",24.702,0.082,0.986936,2025-07-26 11:57:00,11,207
"386","DW1",24.693,0.082,0.986771,2025-07-26 12:07:00,12,207
"387","DW1",24.693,0.081,0.974737,2025-07-26 12:17:00,12,207
"388","DW1",24.693,0.082,0.986771,2025-07-26 12:27:00,12,207
"389","DW1",24.685,0.082,0.986625,2025-07-26 12:37:00,12,207
"390","DW1",24.693,0.082,0.986771,2025-07-26 12:47:00,12,207
"391","DW1",24.719,0.082,0.987246,2025-07-26 12:57:00,12,207
"392","DW1",24.685,0.082,0.986625,2025-07-26 13:07:00,13,207
"393","DW1",24.693,0.081,0.974737,2025-07-26 13:17:00,13,207
"394","DW1",24.702,0.082,0.986936,2025-07-26 13:27:00,13,207
"395","DW1",24.71,0.081,0.975044,2025-07-26 13:37:00,13,207
"396","DW1",24.702,0.081,0.9749,2025-07-26 13:47:00,13,207
"397","DW1",24.702,0.082,0.986936,2025-07-26 13:57:00,13,207
"398","DW1",24.71,0.081,0.975044,2025-07-26 14:07:00,14,207
"399","DW1",24.719,0.081,0.975206,2025-07-26 14:17:00,14,207
"400","DW1",24.719,0.081,0.975206,2025-07-26 14:27:00,14,207
"401","DW1",24.719,0.081,0.975206,2025-07-26 14:37:00,14,207
"402","DW1",24.735,0.082,0.987538,2025-07-26 14:47:00,14,207
"403","DW1",24.727,0.081,0.975351,2025-07-26 14:57:00,14,207
"404","DW1",24.727,0.082,0.987392,2025-07-26 15:07:00,15,207
"405","DW1",24.735,0.081,0.975495,2025-07-26 15:17:00,15,207
"406","DW1",24.727,0.081,0.975351,2025-07-26 15:27:00,15,207
"407","DW1",24.744,0.081,0.975657,2025-07-26 15:37:00,15,207
"408","DW1",24.744,0.081,0.975657,2025-07-26 15:47:00,15,207
"409","DW1",24.744,0.081,0.975657,2025-07-26 15:57:00,15,207
"410","DW1",24.752,0.081,0.975802,2025-07-26 16:07:00,16,207
"411","DW1",24.761,0.082,0.988013,2025-07-26 16:17:00,16,207
"412","DW1",24.769,0.081,0.976108,2025-07-26 16:27:00,16,207
"413","DW1",24.769,0.081,0.976108,2025-07-26 16:37:00,16,207
"414","DW1",24.769,0.081,0.976108,2025-07-26 16:47:00,16,207
"415","DW1",24.761,0.081,0.975964,2025-07-26 16:57:00,16,207
"416","DW1",24.769,0.081,0.976108,2025-07-26 17:07:00,17,207
"417","DW1",24.786,0.081,0.976415,2025-07-26 17:17:00,17,207
"418","DW1",24.777,0.081,0.976253,2025-07-26 17:27:00,17,207
"419","DW1",24.769,0.081,0.976108,2025-07-26 17:37:00,17,207
"420","DW1",24.794,0.081,0.97656,2025-07-26 17:47:00,17,207
"421","DW1",24.794,0.081,0.97656,2025-07-26 17:57:00,17,207
"422","DW1",24.786,0.081,0.976415,2025-07-26 18:07:00,18,207
"423","DW1",24.794,0.081,0.97656,2025-07-26 18:17:00,18,207
"424","DW1",24.786,0.081,0.976415,2025-07-26 18:27:00,18,207
"425","DW1",24.811,0.081,0.976866,2025-07-26 18:37:00,18,207
"426","DW1",24.811,0.081,0.976866,2025-07-26 18:47:00,18,207
"427","DW1",24.786,0.081,0.976415,2025-07-26 18:57:00,18,207
"428","DW1",24.811,0.081,0.976866,2025-07-26 19:07:00,19,207
"429","DW1",24.82,0.081,0.977029,2025-07-26 19:17:00,19,207
"430","DW1",24.82,0.081,0.977029,2025-07-26 19:27:00,19,207
"431","DW1",24.82,0.081,0.977029,2025-07-26 19:37:00,19,207
"432","DW1",24.828,0.081,0.977173,2025-07-26 19:47:00,19,207
"433","DW1",24.82,0.081,0.977029,2025-07-26 19:57:00,19,207
"434","DW1",24.828,0.081,0.977173,2025-07-26 20:07:00,20,207
"435","DW1",24.828,0.081,0.977173,2025-07-26 20:17:00,20,207
"436","DW1",24.828,0.081,0.977173,2025-07-26 20:27:00,20,207
"437","DW1",24.836,0.081,0.977317,2025-07-26 20:37:00,20,207
"438","DW1",24.836,0.081,0.977317,2025-07-26 20:47:00,20,207
"439","DW1",24.836,0.081,0.977317,2025-07-26 20:57:00,20,207
"440","DW1",24.836,0.081,0.977317,2025-07-26 21:07:00,21,207
"441","DW1",24.836,0.081,0.977317,2025-07-26 21:17:00,21,207
"442","DW1",24.845,0.081,0.97748,2025-07-26 21:27:00,21,207
"443","DW1",24.853,0.08,0.965555,2025-07-26 21:37:00,21,207
"444","DW1",24.853,0.081,0.977624,2025-07-26 21:47:00,21,207
"445","DW1",24.845,0.081,0.97748,2025-07-26 21:57:00,21,207
"446","DW1",24.853,0.081,0.977624,2025-07-26 22:07:00,22,207
"447","DW1",24.845,0.081,0.97748,2025-07-26 22:17:00,22,207
"448","DW1",24.853,0.081,0.977624,2025-07-26 22:27:00,22,207
"449","DW1",24.853,0.081,0.977624,2025-07-26 22:37:00,22,207
"450","DW1",24.862,0.081,0.977787,2025-07-26 22:47:00,22,207
"451","DW1",24.862,0.081,0.977787,2025-07-26 22:57:00,22,207
"452","DW1",24.878,0.081,0.978076,2025-07-26 23:07:00,23,207
"453","DW1",24.87,0.081,0.977931,2025-07-26 23:17:00,23,207
"454","DW1",24.878,0.081,0.978076,2025-07-26 23:27:00,23,207
"455","DW1",24.862,0.081,0.977787,2025-07-26 23:37:00,23,207
"456","DW1",24.87,0.081,0.977931,2025-07-26 23:47:00,23,207
"457","DW1",24.887,0.081,0.978238,2025-07-26 23:57:00,23,207
"458","DW1",24.878,0.081,0.978076,2025-07-27 00:07:00,0,208
"459","DW1",24.878,0.081,0.978076,2025-07-27 00:17:00,0,208
"460","DW1",24.878,0.081,0.978076,2025-07-27 00:27:00,0,208
"461","DW1",24.87,0.081,0.977931,2025-07-27 00:37:00,0,208
"462","DW1",24.904,0.081,0.978545,2025-07-27 00:47:00,0,208
"463","DW1",24.895,0.081,0.978382,2025-07-27 00:57:00,0,208
"464","DW1",24.887,0.081,0.978238,2025-07-27 01:07:00,1,208
"465","DW1",24.887,0.081,0.978238,2025-07-27 01:17:00,1,208
"466","DW1",24.895,0.081,0.978382,2025-07-27 01:27:00,1,208
"467","DW1",24.912,0.081,0.978689,2025-07-27 01:37:00,1,208
"468","DW1",24.904,0.081,0.978545,2025-07-27 01:47:00,1,208
"469","DW1",24.912,0.081,0.978689,2025-07-27 01:57:00,1,208
"470","DW1",24.912,0.081,0.978689,2025-07-27 02:07:00,2,208
"471","DW1",24.912,0.081,0.978689,2025-07-27 02:17:00,2,208
"472","DW1",24.92,0.081,0.978834,2025-07-27 02:27:00,2,208
"473","DW1",24.929,0.081,0.978996,2025-07-27 02:37:00,2,208
"474","DW1",24.92,0.081,0.978834,2025-07-27 02:47:00,2,208
"475","DW1",24.929,0.081,0.978996,2025-07-27 02:57:00,2,208
"476","DW1",24.929,0.081,0.978996,2025-07-27 03:07:00,3,208
"477","DW1",24.937,0.081,0.979141,2025-07-27 03:17:00,3,208
"478","DW1",24.912,0.081,0.978689,2025-07-27 03:27:00,3,208
"479","DW1",24.937,0.081,0.979141,2025-07-27 03:37:00,3,208
"480","DW1",24.929,0.081,0.978996,2025-07-27 03:47:00,3,208
"481","DW1",24.912,0.081,0.978689,2025-07-27 03:57:00,3,208
"482","DW1",24.92,0.081,0.978834,2025-07-27 04:07:00,4,208
"483","DW1",24.929,0.081,0.978996,2025-07-27 04:17:00,4,208
"484","DW1",24.895,0.081,0.978382,2025-07-27 04:27:00,4,208
"485","DW1",24.904,0.081,0.978545,2025-07-27 04:37:00,4,208
"486","DW1",24.887,0.081,0.978238,2025-07-27 04:47:00,4,208
"487","DW1",24.887,0.082,0.990315,2025-07-27 04:57:00,4,208
"488","DW1",24.878,0.081,0.978076,2025-07-27 05:07:00,5,208
"489","DW1",24.87,0.082,0.990004,2025-07-27 05:17:00,5,208
"490","DW1",24.845,0.082,0.989548,2025-07-27 05:27:00,5,208
"491","DW1",24.836,0.082,0.989383,2025-07-27 05:37:00,5,208
"492","DW1",24.836,0.081,0.977317,2025-07-27 05:47:00,5,208
"493","DW1",24.82,0.082,0.989091,2025-07-27 05:57:00,5,208
"494","DW1",24.811,0.082,0.988926,2025-07-27 06:07:00,6,208
"495","DW1",24.82,0.081,0.977029,2025-07-27 06:17:00,6,208
"496","DW1",24.777,0.082,0.988305,2025-07-27 06:27:00,6,208
"497","DW1",24.786,0.081,0.976415,2025-07-27 06:37:00,6,208
"498","DW1",24.752,0.082,0.987849,2025-07-27 06:47:00,6,208
"499","DW1",24.744,0.082,0.987703,2025-07-27 06:57:00,6,208
"500","DW1",24.735,0.081,0.975495,2025-07-27 07:07:00,7,208
"501","DW1",24.735,0.081,0.975495,2025-07-27 07:17:00,7,208
"502","DW1",24.71,0.082,0.987082,2025-07-27 07:27:00,7,208
"503","DW1",24.693,0.081,0.974737,2025-07-27 07:37:00,7,208
"504","DW1",24.685,0.081,0.974593,2025-07-27 07:47:00,7,208
"505","DW1",24.668,0.082,0.986315,2025-07-27 07:57:00,7,208
"506","DW1",24.651,0.082,0.986004,2025-07-27 08:07:00,8,208
"507","DW1",24.643,0.082,0.985858,2025-07-27 08:17:00,8,208
"508","DW1",24.651,0.081,0.97398,2025-07-27 08:27:00,8,208
"509","DW1",24.643,0.082,0.985858,2025-07-27 08:37:00,8,208
"510","DW1",24.643,0.082,0.985858,2025-07-27 08:47:00,8,208
"511","DW1",24.651,0.082,0.986004,2025-07-27 08:57:00,8,208
"512","DW1",24.635,0.082,0.985712,2025-07-27 09:07:00,9,208
"513","DW1",24.643,0.082,0.985858,2025-07-27 09:17:00,9,208
"514","DW1",24.626,0.082,0.985548,2025-07-27 09:27:00,9,208
"515","DW1",24.635,0.082,0.985712,2025-07-27 09:37:00,9,208
"516","DW1",24.651,0.082,0.986004,2025-07-27 09:47:00,9,208
"517","DW1",24.635,0.082,0.985712,2025-07-27 09:57:00,9,208
"518","DW1",24.635,0.081,0.973691,2025-07-27 10:07:00,10,208
"519","DW1",24.643,0.082,0.985858,2025-07-27 10:17:00,10,208
"520","DW1",24.643,0.082,0.985858,2025-07-27 10:27:00,10,208
"521","DW1",24.668,0.082,0.986315,2025-07-27 10:37:00,10,208
"522","DW1",24.66,0.082,0.986169,2025-07-27 10:47:00,10,208
"523","DW1",24.677,0.082,0.986479,2025-07-27 10:57:00,10,208
"524","DW1",24.677,0.082,0.986479,2025-07-27 11:07:00,11,208
"525","DW1",24.677,0.081,0.974449,2025-07-27 11:17:00,11,208
"526","DW1",24.677,0.082,0.986479,2025-07-27 11:27:00,11,208
"527","DW1",24.685,0.082,0.986625,2025-07-27 11:37:00,11,208
"528","DW1",24.693,0.082,0.986771,2025-07-27 11:47:00,11,208
"529","DW1",24.71,0.082,0.987082,2025-07-27 11:57:00,11,208
"530","DW1",24.719,0.082,0.987246,2025-07-27 12:07:00,12,208
"531","DW1",24.71,0.081,0.975044,2025-07-27 12:17:00,12,208
"532","DW1",24.727,0.082,0.987392,2025-07-27 12:27:00,12,208
"533","DW1",24.727,0.082,0.987392,2025-07-27 12:37:00,12,208
"534","DW1",24.735,0.082,0.987538,2025-07-27 12:47:00,12,208
"535","DW1",24.744,0.082,0.987703,2025-07-27 12:57:00,12,208
"536","DW1",24.752,0.082,0.987849,2025-07-27 13:07:00,13,208
"537","DW1",24.761,0.082,0.988013,2025-07-27 13:17:00,13,208
"538","DW1",24.777,0.081,0.976253,2025-07-27 13:27:00,13,208
"539","DW1",24.777,0.082,0.988305,2025-07-27 13:37:00,13,208
"540","DW1",24.803,0.081,0.976722,2025-07-27 13:47:00,13,208
"541","DW1",24.811,0.081,0.976866,2025-07-27 13:57:00,13,208
"542","DW1",24.82,0.081,0.977029,2025-07-27 14:07:00,14,208
"543","DW1",24.845,0.081,0.97748,2025-07-27 14:17:00,14,208
"544","DW1",24.828,0.082,0.989237,2025-07-27 14:27:00,14,208
"545","DW1",24.853,0.081,0.977624,2025-07-27 14:37:00,14,208
"546","DW1",24.862,0.082,0.989858,2025-07-27 14:47:00,14,208
"547","DW1",24.878,0.082,0.990151,2025-07-27 14:57:00,14,208
"548","DW1",24.878,0.081,0.978076,2025-07-27 15:07:00,15,208
"549","DW1",24.912,0.081,0.978689,2025-07-27 15:17:00,15,208
"550","DW1",24.912,0.081,0.978689,2025-07-27 15:27:00,15,208
"551","DW1",24.946,0.081,0.979303,2025-07-27 15:37:00,15,208
"552","DW1",24.954,0.081,0.979448,2025-07-27 15:47:00,15,208
"553","DW1",24.954,0.081,0.979448,2025-07-27 15:57:00,15,208
"554","DW1",24.988,0.081,0.980062,2025-07-27 16:07:00,16,208
"555","DW1",24.988,0.081,0.980062,2025-07-27 16:17:00,16,208
"556","DW1",25.021,0.081,0.980658,2025-07-27 16:27:00,16,208
"557","DW1",25.03,0.081,0.98082,2025-07-27 16:37:00,16,208
"558","DW1",25.038,0.081,0.980965,2025-07-27 16:47:00,16,208
"559","DW1",25.064,0.081,0.981434,2025-07-27 16:57:00,16,208
"560","DW1",25.089,0.081,0.981886,2025-07-27 17:07:00,17,208
"561","DW1",25.097,0.08,0.969907,2025-07-27 17:17:00,17,208
"562","DW1",25.114,0.08,0.97021,2025-07-27 17:27:00,17,208
"563","DW1",25.131,0.08,0.970514,2025-07-27 17:37:00,17,208
"564","DW1",25.131,0.08,0.970514,2025-07-27 17:47:00,17,208
"565","DW1",25.156,0.081,0.983097,2025-07-27 17:57:00,17,208
"566","DW1",25.173,0.08,0.971263,2025-07-27 18:07:00,18,208
"567","DW1",25.173,0.08,0.971263,2025-07-27 18:17:00,18,208
"568","DW1",25.19,0.081,0.983711,2025-07-27 18:27:00,18,208
"569","DW1",25.223,0.08,0.972156,2025-07-27 18:37:00,18,208
"570","DW1",25.223,0.08,0.972156,2025-07-27 18:47:00,18,208
"571","DW1",25.232,0.08,0.972317,2025-07-27 18:57:00,18,208
"572","DW1",25.257,0.08,0.972763,2025-07-27 19:07:00,19,208
"573","DW1",25.257,0.08,0.972763,2025-07-27 19:17:00,19,208
"574","DW1",25.282,0.08,0.973209,2025-07-27 19:27:00,19,208
"575","DW1",25.282,0.08,0.973209,2025-07-27 19:37:00,19,208
"576","DW1",25.291,0.08,0.97337,2025-07-27 19:47:00,19,208
"577","DW1",25.316,0.08,0.973817,2025-07-27 19:57:00,19,208
"578","DW1",25.316,0.08,0.973817,2025-07-27 20:07:00,20,208
"579","DW1",25.325,0.08,0.973977,2025-07-27 20:17:00,20,208
"580","DW1",25.341,0.08,0.974263,2025-07-27 20:27:00,20,208
"581","DW1",25.333,0.08,0.97412,2025-07-27 20:37:00,20,208
"582","DW1",25.35,0.079,0.962244,2025-07-27 20:47:00,20,208
"583","DW1",25.367,0.08,0.974728,2025-07-27 20:57:00,20,208
"584","DW1",25.367,0.08,0.974728,2025-07-27 21:07:00,21,208
"585","DW1",25.384,0.08,0.975031,2025-07-27 21:17:00,21,208
"586","DW1",25.392,0.08,0.975174,2025-07-27 21:27:00,21,208
"587","DW1",25.392,0.08,0.975174,2025-07-27 21:37:00,21,208
"588","DW1",25.417,0.08,0.975621,2025-07-27 21:47:00,21,208
"589","DW1",25.426,0.08,0.975782,2025-07-27 21:57:00,21,208
"590","DW1",25.434,0.08,0.975925,2025-07-27 22:07:00,22,208
"591","DW1",25.434,0.08,0.975925,2025-07-27 22:17:00,22,208
"592","DW1",25.443,0.08,0.976086,2025-07-27 22:27:00,22,208
"593","DW1",25.443,0.08,0.976086,2025-07-27 22:37:00,22,208
"594","DW1",25.443,0.08,0.976086,2025-07-27 22:47:00,22,208
"595","DW1",25.451,0.08,0.976229,2025-07-27 22:57:00,22,208
"596","DW1",25.468,0.08,0.976533,2025-07-27 23:07:00,23,208
"597","DW1",25.468,0.079,0.964326,2025-07-27 23:17:00,23,208
"598","DW1",25.459,0.08,0.976372,2025-07-27 23:27:00,23,208
"599","DW1",25.485,0.079,0.964626,2025-07-27 23:37:00,23,208
"600","DW1",25.476,0.08,0.976676,2025-07-27 23:47:00,23,208
"601","DW1",25.493,0.08,0.976979,2025-07-27 23:57:00,23,208
"602","DW1",25.51,0.08,0.977283,2025-07-28 00:07:00,0,209
"603","DW1",25.493,0.08,0.976979,2025-07-28 00:17:00,0,209
"604","DW1",25.493,0.08,0.976979,2025-07-28 00:27:00,0,209
"605","DW1",25.502,0.08,0.97714,2025-07-28 00:37:00,0,209
"606","DW1",25.518,0.079,0.965208,2025-07-28 00:47:00,0,209
"607","DW1",25.527,0.08,0.977587,2025-07-28 00:57:00,0,209
"608","DW1",25.518,0.08,0.977426,2025-07-28 01:07:00,1,209
"609","DW1",25.535,0.08,0.97773,2025-07-28 01:17:00,1,209
"610","DW1",25.527,0.079,0.965367,2025-07-28 01:27:00,1,209
"611","DW1",25.535,0.08,0.97773,2025-07-28 01:37:00,1,209
"612","DW1",25.544,0.079,0.965667,2025-07-28 01:47:00,1,209
"613","DW1",25.535,0.079,0.965509,2025-07-28 01:57:00,1,209
"614","DW1",25.527,0.079,0.965367,2025-07-28 02:07:00,2,209
"615","DW1",25.544,0.079,0.965667,2025-07-28 02:17:00,2,209
"616","DW1",25.544,0.08,0.977891,2025-07-28 02:27:00,2,209
"617","DW1",25.544,0.08,0.977891,2025-07-28 02:37:00,2,209
"618","DW1",25.552,0.08,0.978034,2025-07-28 02:47:00,2,209
"619","DW1",25.535,0.08,0.97773,2025-07-28 02:57:00,2,209
"620","DW1",25.544,0.08,0.977891,2025-07-28 03:07:00,3,209
"621","DW1",25.527,0.079,0.965367,2025-07-28 03:17:00,3,209
"622","DW1",25.535,0.08,0.97773,2025-07-28 03:27:00,3,209
"623","DW1",25.535,0.08,0.97773,2025-07-28 03:37:00,3,209
"624","DW1",25.527,0.08,0.977587,2025-07-28 03:47:00,3,209
"625","DW1",25.544,0.08,0.977891,2025-07-28 03:57:00,3,209
"626","DW1",25.544,0.079,0.965667,2025-07-28 04:07:00,4,209
"627","DW1",25.518,0.08,0.977426,2025-07-28 04:17:00,4,209
"628","DW1",25.502,0.08,0.97714,2025-07-28 04:27:00,4,209
"629","DW1",25.51,0.08,0.977283,2025-07-28 04:37:00,4,209
"630","DW1",25.493,0.08,0.976979,2025-07-28 04:47:00,4,209
"631","DW1",25.468,0.08,0.976533,2025-07-28 04:57:00,4,209
"632","DW1",25.434,0.08,0.975925,2025-07-28 05:07:00,5,209
"633","DW1",25.409,0.08,0.975478,2025-07-28 05:17:00,5,209
"634","DW1",25.4,0.08,0.975317,2025-07-28 05:27:00,5,209
"635","DW1",25.35,0.081,0.986604,2025-07-28 05:37:00,5,209
"636","DW1",25.333,0.08,0.97412,2025-07-28 05:47:00,5,209
"637","DW1",25.308,0.08,0.973674,2025-07-28 05:57:00,5,209
"638","DW1",25.308,0.08,0.973674,2025-07-28 06:07:00,6,209
"639","DW1",25.24,0.081,0.984615,2025-07-28 06:17:00,6,209
"640","DW1",25.198,0.08,0.97171,2025-07-28 06:27:00,6,209
"641","DW1",25.19,0.081,0.983711,2025-07-28 06:37:00,6,209
"642","DW1",25.156,0.08,0.97096,2025-07-28 06:47:00,6,209
"643","DW1",25.114,0.081,0.982338,2025-07-28 06:57:00,6,209
"644","DW1",25.08,0.081,0.981723,2025-07-28 07:07:00,7,209
"645","DW1",25.064,0.081,0.981434,2025-07-28 07:17:00,7,209
"646","DW1",25.055,0.081,0.981272,2025-07-28 07:27:00,7,209
"647","DW1",24.988,0.081,0.980062,2025-07-28 07:37:00,7,209
"648","DW1",24.988,0.081,0.980062,2025-07-28 07:47:00,7,209
"649","DW1",24.954,0.081,0.979448,2025-07-28 07:57:00,7,209
"650","DW1",24.937,0.081,0.979141,2025-07-28 08:07:00,8,209
"651","DW1",24.929,0.081,0.978996,2025-07-28 08:17:00,8,209
"652","DW1",24.878,0.082,0.990151,2025-07-28 08:27:00,8,209
"653","DW1",24.862,0.081,0.977787,2025-07-28 08:37:00,8,209
"654","DW1",24.862,0.081,0.977787,2025-07-28 08:47:00,8,209
"655","DW1",24.853,0.081,0.977624,2025-07-28 08:57:00,8,209
"656","DW1",24.828,0.082,0.989237,2025-07-28 09:07:00,9,209
"657","DW1",24.828,0.082,0.989237,2025-07-28 09:17:00,9,209
"658","DW1",24.803,0.081,0.976722,2025-07-28 09:27:00,9,209
"659","DW1",24.803,0.082,0.98878,2025-07-28 09:37:00,9,209
"660","DW1",24.794,0.082,0.988616,2025-07-28 09:47:00,9,209
"661","DW1",24.803,0.082,0.98878,2025-07-28 09:57:00,9,209
"662","DW1",24.777,0.082,0.988305,2025-07-28 10:07:00,10,209
"663","DW1",24.786,0.082,0.98847,2025-07-28 10:17:00,10,209
"664","DW1",24.803,0.082,0.98878,2025-07-28 10:27:00,10,209
"665","DW1",24.786,0.082,0.98847,2025-07-28 10:37:00,10,209
"666","DW1",24.786,0.082,0.98847,2025-07-28 10:47:00,10,209
"667","DW1",24.794,0.082,0.988616,2025-07-28 10:57:00,10,209
"668","DW1",24.794,0.082,0.988616,2025-07-28 11:07:00,11,209
"669","DW1",24.786,0.082,0.98847,2025-07-28 11:17:00,11,209
"670","DW1",24.803,0.082,0.98878,2025-07-28 11:27:00,11,209
"671","DW1",24.786,0.082,0.98847,2025-07-28 11:37:00,11,209
"672","DW1",24.794,0.082,0.988616,2025-07-28 11:47:00,11,209
"673","DW1",24.794,0.082,0.988616,2025-07-28 11:57:00,11,209
"674","DW1",24.811,0.082,0.988926,2025-07-28 12:07:00,12,209
"675","DW1",24.786,0.082,0.98847,2025-07-28 12:17:00,12,209
"676","DW1",24.786,0.082,0.98847,2025-07-28 12:27:00,12,209
"677","DW1",24.803,0.082,0.98878,2025-07-28 12:37:00,12,209
"678","DW1",24.803,0.082,0.98878,2025-07-28 12:47:00,12,209
"679","DW1",24.803,0.082,0.98878,2025-07-28 12:57:00,12,209
"680","DW1",24.811,0.082,0.988926,2025-07-28 13:07:00,13,209
"681","DW1",24.811,0.082,0.988926,2025-07-28 13:17:00,13,209
"682","DW1",24.794,0.082,0.988616,2025-07-28 13:27:00,13,209
"683","DW1",24.811,0.082,0.988926,2025-07-28 13:37:00,13,209
"684","DW1",24.82,0.082,0.989091,2025-07-28 13:47:00,13,209
"685","DW1",24.836,0.082,0.989383,2025-07-28 13:57:00,13,209
"686","DW1",24.82,0.082,0.989091,2025-07-28 14:07:00,14,209
"687","DW1",24.836,0.082,0.989383,2025-07-28 14:17:00,14,209
"688","DW1",24.836,0.082,0.989383,2025-07-28 14:27:00,14,209
"689","DW1",24.853,0.082,0.989694,2025-07-28 14:37:00,14,209
"690","DW1",24.862,0.082,0.989858,2025-07-28 14:47:00,14,209
"691","DW1",24.862,0.082,0.989858,2025-07-28 14:57:00,14,209
"692","DW1",24.862,0.081,0.977787,2025-07-28 15:07:00,15,209
"693","DW1",24.87,0.082,0.990004,2025-07-28 15:17:00,15,209
"694","DW1",24.87,0.082,0.990004,2025-07-28 15:27:00,15,209
"695","DW1",24.887,0.081,0.978238,2025-07-28 15:37:00,15,209
"696","DW1",24.895,0.082,0.990461,2025-07-28 15:47:00,15,209
"697","DW1",24.912,0.082,0.990772,2025-07-28 15:57:00,15,209
"698","DW1",24.92,0.081,0.978834,2025-07-28 16:07:00,16,209
"699","DW1",24.929,0.081,0.978996,2025-07-28 16:17:00,16,209
"700","DW1",24.904,0.081,0.978545,2025-07-28 16:27:00,16,209
"701","DW1",24.937,0.081,0.979141,2025-07-28 16:37:00,16,209
"702","DW1",24.954,0.081,0.979448,2025-07-28 16:47:00,16,209
"703","DW1",24.929,0.082,0.991083,2025-07-28 16:57:00,16,209
"704","DW1",24.929,0.082,0.991083,2025-07-28 17:07:00,17,209
"705","DW1",24.971,0.081,0.979755,2025-07-28 17:17:00,17,209
"706","DW1",24.963,0.081,0.97961,2025-07-28 17:27:00,17,209
"707","DW1",24.988,0.081,0.980062,2025-07-28 17:37:00,17,209
"708","DW1",24.979,0.081,0.979899,2025-07-28 17:47:00,17,209
"709","DW1",24.988,0.082,0.992161,2025-07-28 17:57:00,17,209
"710","DW1",24.996,0.081,0.980206,2025-07-28 18:07:00,18,209
"711","DW1",24.996,0.081,0.980206,2025-07-28 18:17:00,18,209
"712","DW1",25.013,0.082,0.992618,2025-07-28 18:27:00,18,209
"713","DW1",24.996,0.081,0.980206,2025-07-28 18:37:00,18,209
"714","DW1",25.021,0.081,0.980658,2025-07-28 18:47:00,18,209
"715","DW1",25.055,0.081,0.981272,2025-07-28 18:57:00,18,209
"716","DW1",25.03,0.081,0.98082,2025-07-28 19:07:00,19,209
"717","DW1",25.021,0.081,0.980658,2025-07-28 19:17:00,19,209
"718","DW1",25.03,0.081,0.98082,2025-07-28 19:27:00,19,209
"719","DW1",25.038,0.082,0.993075,2025-07-28 19:37:00,19,209
"720","DW1",25.038,0.081,0.980965,2025-07-28 19:47:00,19,209
"721","DW1",25.038,0.081,0.980965,2025-07-28 19:57:00,19,209
"722","DW1",25.047,0.081,0.981127,2025-07-28 20:07:00,20,209
"723","DW1",25.055,0.081,0.981272,2025-07-28 20:17:00,20,209
"724","DW1",25.072,0.081,0.981579,2025-07-28 20:27:00,20,209
"725","DW1",25.08,0.081,0.981723,2025-07-28 20:37:00,20,209
"726","DW1",25.072,0.081,0.981579,2025-07-28 20:47:00,20,209
"727","DW1",25.072,0.081,0.981579,2025-07-28 20:57:00,20,209
"728","DW1",25.08,0.081,0.981723,2025-07-28 21:07:00,21,209
"729","DW1",25.089,0.081,0.981886,2025-07-28 21:17:00,21,209
"730","DW1",25.08,0.081,0.981723,2025-07-28 21:27:00,21,209
"731","DW1",25.089,0.081,0.981886,2025-07-28 21:37:00,21,209
"732","DW1",25.089,0.081,0.981886,2025-07-28 21:47:00,21,209
"733","DW1",25.089,0.081,0.981886,2025-07-28 21:57:00,21,209
"734","DW1",25.114,0.082,0.994465,2025-07-28 22:07:00,22,209
"735","DW1",25.097,0.081,0.982031,2025-07-28 22:17:00,22,209
"736","DW1",25.122,0.081,0.982482,2025-07-28 22:27:00,22,209
"737","DW1",25.106,0.081,0.982193,2025-07-28 22:37:00,22,209
"738","DW1",25.131,0.081,0.982645,2025-07-28 22:47:00,22,209
"739","DW1",25.114,0.081,0.982338,2025-07-28 22:57:00,22,209
"740","DW1",25.131,0.081,0.982645,2025-07-28 23:07:00,23,209
"741","DW1",25.131,0.081,0.982645,2025-07-28 23:17:00,23,209
"742","DW1",25.131,0.081,0.982645,2025-07-28 23:27:00,23,209
"743","DW1",25.131,0.081,0.982645,2025-07-28 23:37:00,23,209
"744","DW1",25.148,0.081,0.982952,2025-07-28 23:47:00,23,209
"745","DW1",25.139,0.081,0.98279,2025-07-28 23:57:00,23,209
"746","DW1",25.148,0.081,0.982952,2025-07-29 00:07:00,0,210
"747","DW1",25.156,0.081,0.983097,2025-07-29 00:17:00,0,210
"748","DW1",25.156,0.081,0.983097,2025-07-29 00:27:00,0,210
"749","DW1",25.148,0.081,0.982952,2025-07-29 00:37:00,0,210
"750","DW1",25.165,0.081,0.983259,2025-07-29 00:47:00,0,210
